Date,EWA,EWC
2018-06-26,16.46822166442871,23.934734344482422
2018-06-27,16.321115493774414,23.739452362060547
2018-06-28,16.54177474975586,23.875303268432617
2018-06-29,16.63003921508789,24.20643424987793
2018-07-02,16.40937614440918,24.079076766967773
2018-07-03,16.497642517089844,24.146997451782227
2018-07-05,16.67416763305664,24.20643424987793
2018-07-06,16.902172088623047,24.43567657470703
2018-07-09,17.041927337646484,24.563030242919922
2018-07-10,16.94631004333496,24.72435188293457
2018-07-11,16.5344181060791,24.384733200073242
2018-07-12,16.850688934326172,24.67340850830078
2018-07-13,16.79184913635254,24.68189811706543
2018-07-16,16.68152618408203,24.61397361755371
2018-07-17,16.61532211303711,24.563030242919922
2018-07-18,16.710939407348633,24.520580291748047
2018-07-19,16.61532211303711,24.478126525878906
2018-07-20,16.799205780029297,24.537565231323242
2018-07-23,16.63739013671875,24.43567657470703
2018-07-24,16.82126808166504,24.50360107421875
2018-07-25,16.872756958007812,24.72435188293457
2018-07-26,16.703584671020508,24.73284149169922
2018-07-27,16.799205780029297,24.65642738342285
2018-07-30,16.784494400024414,24.68189811706543
2018-07-31,16.85804557800293,24.800765991210938
2018-08-01,16.718294143676758,24.715864181518555
2018-08-02,16.666812896728516,24.79227638244629
2018-08-03,16.710939407348633,24.82623863220215
2018-08-06,16.703584671020508,24.91114616394043
2018-08-07,16.755069732666016,24.50360107421875
2018-08-08,16.843334197998047,24.605487823486328
2018-08-09,16.806560516357422,24.72435188293457
2018-08-10,16.5344181060791,24.43567657470703
2018-08-13,16.438796997070312,24.35076904296875
2018-08-14,16.5049991607666,24.605487823486328
2018-08-15,16.482933044433594,24.163976669311523
2018-08-16,16.688875198364258,24.25737762451172
2018-08-17,16.916885375976562,24.580015182495117
2018-08-20,16.931596755981445,24.580015182495117
2018-08-21,16.777135848999023,24.520580291748047
2018-08-22,16.73300552368164,24.698883056640625
2018-08-23,16.416736602783203,24.486616134643555
2018-08-24,16.563840866088867,24.61397361755371
2018-08-27,16.72565269470215,24.89415740966797
2018-08-28,16.718294143676758,24.809255599975586
2018-08-29,16.880111694335938,24.89415740966797
2018-08-30,16.703584671020508,24.766803741455078
2018-08-31,16.54177474975586,24.452655792236328
2018-09-04,16.357894897460938,24.05360221862793
2018-09-05,16.218143463134766,24.01963996887207
2018-09-06,16.048974990844727,24.002660751342773
2018-09-07,15.784192085266113,23.909263610839844
2018-09-10,15.89452075958252,23.8837890625
2018-09-11,15.938647270202637,24.036623001098633
2018-09-12,16.1004638671875,24.146997451782227
2018-09-13,16.1004638671875,24.121524810791016
2018-09-14,16.078393936157227,24.062095642089844
2018-09-17,16.1004638671875,24.146997451782227
2018-09-18,16.276988983154297,24.461145401000977
2018-09-19,16.350536346435547,24.51209259033203
2018-09-20,16.45351219177246,24.639448165893555
2018-09-21,16.402027130126953,24.664920806884766
2018-09-24,16.335826873779297,24.563030242919922
2018-09-25,16.36524772644043,24.461145401000977
2018-09-26,16.343181610107422,24.367752075195312
2018-09-27,16.269634246826172,24.427183151245117
2018-09-28,16.269634246826172,24.43567657470703
2018-10-01,16.2475643157959,24.72435188293457
2018-10-02,16.05632972717285,24.520580291748047
2018-10-03,15.960714340209961,24.580015182495117
2018-10-04,15.872453689575195,24.367752075195312
2018-10-05,15.806258201599121,24.223411560058594
2018-10-08,15.69592571258545,24.13850975036621
2018-10-09,15.637085914611816,24.096050262451172
2018-10-10,15.306102752685547,23.348892211914062
2018-10-11,15.063384056091309,23.03474235534668
2018-10-12,15.14428997039795,23.153606414794922
2018-10-15,15.173710823059082,23.162099838256836
2018-10-16,15.409076690673828,23.518705368041992
2018-10-17,15.37230110168457,23.357378005981445
2018-10-18,15.232552528381348,23.00926971435547
2018-10-19,15.379655838012695,23.085683822631836
2018-10-22,15.232552528381348,23.04323387145996
2018-10-23,15.070740699768066,22.856441497802734
2018-10-24,14.717694282531738,22.372482299804688
2018-10-25,14.776533126831055,22.380977630615234
2018-10-26,14.680914878845215,22.29606819152832
2018-10-29,14.64414119720459,22.032861709594727
2018-10-30,15.02660846710205,22.35550308227539
2018-10-31,15.151643753051758,22.50832748413086
2018-11-01,15.394366264343262,22.74606704711914
2018-11-02,15.357590675354004,22.703611373901367
2018-11-05,15.416430473327637,22.830970764160156
2018-11-06,15.5635347366333,22.890403747558594
2018-11-07,15.776835441589355,23.03474235534668
2018-11-08,15.725347518920898,22.9328556060791
2018-11-09,15.592957496643066,22.737573623657227
2018-11-12,15.48998737335205,22.50832748413086
2018-11-13,15.46791934967041,22.482858657836914
2018-11-14,15.291394233703613,22.550783157348633
2018-11-15,15.409076690673828,22.661155700683594
2018-11-16,15.460561752319336,22.712106704711914
2018-11-19,15.16635799407959,22.542293548583984
2018-11-20,14.87950611114502,22.01588249206543
2018-11-21,15.1589994430542,22.516822814941406
2018-11-23,15.136938095092773,22.211164474487305
2018-11-26,15.306102752685547,22.380977630615234
2018-11-27,15.298748016357422,22.202669143676758
2018-11-28,15.5341157913208,22.576255798339844
2018-11-29,15.460561752319336,22.61021614074707
2018-11-30,15.298748016357422,22.618709564208984
2018-12-03,15.5635347366333,22.84795379638672
2018-12-04,15.14428997039795,22.448898315429688
2018-12-06,15.02660846710205,22.02437400817871
2018-12-07,14.938342094421387,21.905506134033203
2018-12-10,14.739757537841797,21.684755325317383
2018-12-11,14.857441902160645,21.59984588623047
2018-12-12,15.004542350769043,21.837581634521484
2018-12-13,14.997190475463867,21.795129776000977
2018-12-14,14.739757537841797,21.54041290283203
2018-12-17,14.739757537841797,21.107397079467773
2018-12-18,14.74357795715332,21.106536865234375
2018-12-19,14.575515747070312,20.856191635131836
2018-12-20,14.415094375610352,20.657644271850586
2018-12-21,14.078970909118652,20.226016998291016
2018-12-24,14.071329116821289,19.941144943237305
2018-12-26,14.552597045898438,20.56268310546875
2018-12-27,14.598432540893555,20.467727661132812
2018-12-28,14.705377578735352,20.588581085205078
2018-12-31,14.705377578735352,20.68353843688965
2019-01-02,14.590792655944824,20.873456954956055
2019-01-03,14.483844757080078,20.743968963623047
2019-01-04,14.99566650390625,21.27918243408203
2019-01-07,15.04150390625,21.51226043701172
2019-01-08,15.156089782714844,21.745344161987305
2019-01-09,15.369988441467285,22.151071548461914
2019-01-10,15.438738822937012,22.246028900146484
2019-01-11,15.438738822937012,22.202865600585938
2019-01-14,15.3776273727417,22.28919219970703
2019-01-15,15.476937294006348,22.41004753112793
2019-01-16,15.515128135681152,22.479108810424805
2019-01-17,15.660273551940918,22.660388946533203
2019-01-18,15.721391677856445,22.807144165039062
2019-01-22,15.331789016723633,22.58269691467285
2019-01-23,15.400546073913574,22.539533615112305
2019-01-24,15.408186912536621,22.669023513793945
2019-01-25,15.683197021484375,22.97979164123535
2019-01-28,15.60680103302002,22.936630249023438
2019-01-29,15.553327560424805,23.074750900268555
2019-01-30,15.805416107177734,23.27330207824707
2019-01-31,15.729028701782227,23.350990295410156
2019-02-01,15.706109046936035,23.420053482055664
2019-02-04,15.835978507995605,23.48048210144043
2019-02-05,16.095706939697266,23.618602752685547
2019-02-06,15.912365913391113,23.48048210144043
2019-02-07,15.904728889465332,23.31646156311035
2019-02-08,15.874170303344727,23.26466941833496
2019-02-11,15.828336715698242,23.048852920532227
2019-02-12,15.988758087158203,23.31646156311035
2019-02-13,15.843615531921387,23.27330207824707
2019-02-14,15.851253509521484,23.350990295410156
2019-02-15,16.103347778320312,23.661762237548828
2019-02-19,16.20265769958496,23.83441162109375
2019-02-20,16.14918327331543,24.076120376586914
2019-02-21,16.080425262451172,23.95526885986328
2019-02-22,16.263771057128906,24.084754943847656
2019-02-25,16.34779930114746,24.067489624023438
2019-02-26,16.34779930114746,24.11065101623535
2019-02-27,16.2790470123291,24.17108154296875
2019-02-28,16.256128311157227,24.041593551635742
2019-03-01,16.370718002319336,23.929370880126953
2019-03-04,16.286684036254883,23.868946075439453
2019-03-05,16.340160369873047,23.85167694091797
2019-03-06,16.355440139770508,23.722187042236328
2019-03-07,16.30960464477539,23.59270477294922
2019-03-08,16.2408504486084,23.58407211303711
2019-03-11,16.3859920501709,23.79124641418457
2019-03-12,16.2790470123291,23.912107467651367
2019-03-13,16.363075256347656,24.041593551635742
2019-03-14,16.317243576049805,23.938005447387695
2019-03-15,16.3859920501709,23.963899612426758
2019-03-18,16.43946647644043,24.13654899597168
2019-03-19,16.378358840942383,24.119287490844727
2019-03-20,16.3859920501709,24.0933895111084
2019-03-21,16.48530387878418,24.050228118896484
2019-03-22,16.217937469482422,23.679027557373047
2019-03-25,16.29432487487793,23.670394897460938
2019-03-26,16.370718002319336,23.843048095703125
2019-03-27,16.20265769958496,23.748083114624023
2019-03-28,16.32488250732422,23.808517456054688
2019-03-29,16.43946647644043,23.860305786132812
2019-04-01,16.62281036376953,24.17108154296875
2019-04-02,16.538776397705078,24.17108154296875
2019-04-03,16.676286697387695,24.196977615356445
2019-04-04,16.523500442504883,24.214244842529297
2019-04-05,16.447113037109375,24.30057144165039
2019-04-08,16.554058074951172,24.481853485107422
2019-04-09,16.470027923583984,24.335098266601562
2019-04-10,16.58461570739746,24.438690185546875
2019-04-11,16.538776397705078,24.39552879333496
2019-04-12,16.699201583862305,24.59407615661621
2019-04-15,16.661001205444336,24.59407615661621
2019-04-16,16.74503517150879,24.619976043701172
2019-04-17,16.72975730895996,24.72356414794922
2019-04-18,16.74503517150879,24.740829467773438
2019-04-22,16.722122192382812,24.740829467773438
2019-04-23,16.790870666503906,24.740829467773438
2019-04-24,16.706838607788086,24.499114990234375
2019-04-25,16.7144775390625,24.473222732543945
2019-04-26,16.752676010131836,24.568178176879883
2019-04-29,16.72975730895996,24.619976043701172
2019-04-30,16.63045310974121,24.64586639404297
2019-05-01,16.5693359375,24.473222732543945
2019-05-02,16.546415328979492,24.31783676147461
2019-05-03,16.676286697387695,24.499114990234375
2019-05-06,16.51586151123047,24.46458625793457
2019-05-07,16.34779930114746,24.196977615356445
2019-05-08,16.34779930114746,24.231510162353516
2019-05-09,16.3859920501709,24.17108154296875
2019-05-10,16.58461570739746,24.153812408447266
2019-05-13,16.248493194580078,23.85167694091797
2019-05-14,16.23320960998535,24.050228118896484
2019-05-15,16.355440139770508,24.127920150756836
2019-05-16,16.492948532104492,24.30057144165039
2019-05-17,16.363075256347656,24.24013900756836
2019-05-20,16.7144775390625,24.162446975708008
2019-05-21,16.859622955322266,24.386892318725586
2019-05-22,16.85198402404785,24.1883487701416
2019-05-23,16.74503517150879,23.843048095703125
2019-05-24,16.829069137573242,24.02432632446289
2019-05-28,16.722122192382812,23.981163024902344
2019-05-29,16.63045310974121,23.7567195892334
2019-05-30,16.661001205444336,23.68766212463379
2019-05-31,16.653366088867188,23.59270477294922
2019-06-03,16.58461570739746,23.65312957763672
2019-06-04,16.836708068847656,23.998430252075195
2019-06-05,16.767953872680664,24.02432632446289
2019-06-06,16.874902725219727,24.17108154296875
2019-06-07,17.07352066040039,24.30057144165039
2019-06-10,17.07352066040039,24.343732833862305
2019-06-11,17.249221801757812,24.343732833862305
2019-06-12,17.07352066040039,24.17108154296875
2019-06-13,17.081157684326172,24.257408142089844
2019-06-14,16.966569900512695,24.1883487701416
2019-06-17,16.898757934570312,24.260650634765625
2019-06-18,17.155977249145508,24.600385665893555
2019-06-19,17.265106201171875,24.783321380615234
2019-06-20,17.45997428894043,25.06207847595215
2019-06-21,17.358644485473633,24.9052791595459
